BattlefieldCode,UnitCode,Comment,companies,batteries,detachment,section
GA028,UIL0111RI,,,,,
GA028,UIL0116RI,,,,,
GA028,UIL0127RI,,,,,
GA028,UIN0083RI,,,,,
GA028,UIN0099RI ,,,,,
GA028,UMI0015RI,,,,,
GA028,UMO0006RI,,,,,
GA028,UMO0008RI,,,,,
GA028,UOH0030RI,,,,,
GA028,UOH0037RI,,,,,
GA028,UOH0047RI,,,,,
GA028,UOH0053RI,,,,,
GA028,UOH0054RI,,,,,
GA028,UOH0057RI,,,,,
GA028,UOH0070RI,,,,,
KS001,UCO0002RI,,,,,
KS002,UKS0009RC,,,,,
KS002,UKS0012RI,,,,,
KS002,UKS0014RC,,,,,
KS002,UUS0083RI02C,,,,,
KS002,UWI0003RC,,,,,
KS003,UAR0002RC,,,,,
KS003,UCO0002RC,,,,,
KS003,UIA0001RC,,,,,
KS003,UIA0003RC,,,,,
KS003,UIA0004RC,,,,,
KS003,UIN0007RC,,,,,
KS003,UKS0005RC,,,,,
KS003,UKS0007RC,,,,,
KS003,UKS0011RC,,,,,
KS003,UKS0014RC,,,,,
KS003,UKS0015RC,,,,,
KS003,UKS0016RC,,,,,
KS003,UMO0001BCR,,,,,
KS003,UMO0002RC,,,,,
KS003,UMO0002RCY,,,,,
KS003,UMO0004RC,,,,,
KS003,UMO0004RCY,,,,,
KS003,UMO0005RCY1,*1st/2nd Organization,,,,
KS003,UMO0006RCY,,,,,
KS003,UMO0007RCY,,,,,
KS003,UMO0008RCY,,,,,
KS003,UMO0010RC,,,,,
KS003,UMO0013RC,,,,,
KS003,UMO0015RC,,,,,
KS003,UMO0016RC,,,,,
KS003,UWI0003RC,,,,,
KS003,UWI0009YAL,,,,,
KS004,UAR0002RC,,,,,
KS004,UCO0002RC,,,,,
KS004,UIA0001RC,,,,,
KS004,UIA0003RC,,,,,
KS004,UIA0004RC,,,,,
KS004,UIN0007RC,,,,,
KS004,UKS0005RC,,,,,
KS004,UKS0007RC,,,,,
KS004,UKS0011RC,,,,,
KS004,UKS0014RC,,,,,
KS004,UKS0015RC,,,,,
KS004,UKS0016RC,,,,,
KS004,UMO0001BCR,,,,,
KS004,UMO0002RC,,,,,
KS004,UMO0002RCY,,,,,
KS004,UMO0004RC,,,,,
KS004,UMO0004RCY,,,,,
KS004,UMO0005RCY1,*1st/2nd Organization,,,,
KS004,UMO0006RCY,,,,,
KS004,UMO0007RCY,,,,,
KS004,UMO0008RCY,,,,,
KS004,UMO0010RC,,,,,
KS004,UMO0013RC,,,,,
KS004,UMO0015RC,,,,,
KS004,UMO0016RC,,,,,
KS004,UWI0003RC,,,,,
KS004,UWI0009YAL,,,,,
KY002,UIL0033RI,,,,,
KY002,UKY0001RC,,,,,
KY002,UKY0007RI,,,,,
KY002,UOH0001RAL1,"Battery ""B""",,1,,
KY002,UOH0014RI01,,,,,
KY002,UOH0017RI01,,,,,
KY003,UKY0016RI,,,,,
KY003,UOH0002RI01,,,,,
KY003,UOH0021RI01,,,,,
KY004,UIN0032RI,,,,,
KY005,CVA0029RI,,,,,
KY005,UKY0001RC,,,,,
KY005,UKY0014RI,,,,,
KY005,UKY0022RI,,,,,
KY005,UOH0040RI,,,,,
KY005,UOH0042RI,,,,,
KY005,UOHMCLASC,,,,,
KY006,CAL0016RI,,,,,
KY006,CMS0015RI01,,,,,
KY006,CTN0017RI01,,,,,
KY006,CTN0019RI,,,,,
KY006,CTN0020RI,,,,,
KY006,CTN0025RI,,,,,
KY006,CTN0028RIV,,,,,
KY006,CTN0029RI,,,,,
KY006,CTNMCCLCAL,,,,,
KY006,UIN0010RI01,,,,,
KY006,UKY0001RC,,,,,
KY006,UKY0004RIT,,,,,
KY006,UKY0010RI,,,,,
KY006,UKY0012RI,,,,,
KY006,UMI0001RE,,,,,
KY006,UMN0002RI,,,,,
KY006,UOH0001RAL1,"Battery ""B"" and ""C""",,2,,
KY006,UOH0001RI01,,,,,
KY006,UOH0014RI01,,,,,
KY006,UOH0016RI01,,,,,
KY006,UOH0017RI01,,,,,
KY006,UOH0031RI,,,,,
KY006,UOH0035RI,,,,,
KY006,UOH0038RI,,,,,
KY006,UTN0001RI,,,,,
KY006,UTN0002RI,,,,,
KY006,UUR0018RI,,,,,
KY007,CAR0002R0T,,,,,
KY007,CAR0004RI,,,,,
KY007,CAR0013RI,,,,,
KY007,CAR0015RI03,,,,,
KY007,CAR0025RI,,,,,
KY007,CAR0031RI,,,,,
KY007,CTN0035RI,,,,,
KY007,CTX0010RC,,,,,
KY007,CTX0011RC,,,,,
KY007,CTX0032RCT,,,,,
KY007,UIN0012RI01,,,,,
KY007,UIN0016RI01,,,,,
KY007,UIN0055RI,,,,,
KY007,UIN0066RI,,,,,
KY007,UIN0069RI,,,,,
KY007,UIN0071RI,,,,,
KY007,UKY0003RI,,,,,
KY007,UKY0006RC,,,,,
KY007,UKY0007RC,,,,,
KY007,UKY0018RI,,,,,
KY007,UMI0001RAL,"Batteries ""F"" and ""G""",,2,,
KY007,UOH0095RI,,,,,
KY007,UTN0003RI01,,,,,
KY008,CAL0028RI,,,,,
KY008,CAL0033RI,,,,,
KY008,CMS0007RI,,,,,
KY008,CMS0009RI,,,,,
KY008,CMS0010RI01,,,,,
KY008,CMS0029RI,,,,,
KY008,CMS0044RI,,,,,
KY008,CSC0010RI,,,,,
KY008,CSC0019RI,,,,,
KY008,CTN0008RI,,,,,
KY008,CTN0023RI,,,,,
KY008,CTN0027RI,,,,,
KY008,CTN0029RI,,,,,
KY008,CTN0044RI02,,,,,
KY008,UIN0013YAL,,,,,
KY008,UIN0017RI,Detachment,,,1,
KY008,UIN0050RI,"Co's ""A,"" ""B,"" ""D,"" ""F,"" ""H""",5,,,
KY008,UIN0060RI,,,,,
KY008,UIN0067RI,,,,,
KY008,UIN0074RI,,,,,
KY008,UIN0078RI,,,,,
KY008,UIN0089RI,,,,,
KY008,UKY0028RI,"Company ""I""",1,,,
KY008,UKY0033RI,"Co. ""C"" and ""G""",2,,,
KY008,UKY0034RI,"Co ""K""",1,,,
KY008,UOH0001RAL1,"Batteries ""A"" and ""D""",,2,,
KY008,UUR0018RI,"Co ""H"" 2nd Battalion",1,,,
KY009,CAL0001BA,,,,,
KY009,CAL0003RC,,,,,
KY009,CAL0016RI,,,,,
KY009,CAL0027RI,,,,,
KY009,CAL0033RI,,,,,
KY009,CAL0045RI,,,,,
KY009,CAR0002RI02,,,,,
KY009,CAR0005RI,,,,,
KY009,CAR0006RI,,,,,
KY009,CAR0008RI,,,,,
KY009,CFL0001RI,,,,,
KY009,CGA0002RC01,,,,,
KY009,CGA0041RI,,,,,
KY009,CLA0013RI01,,,,,
KY009,CLA0014BS,,,,,
KY009,CLA0016RI,,,,,
KY009,CLA0025RI,,,,,
KY009,CMSDARDCAL,,,,,
KY009,CMSSTANC,,,,,
KY009,CMSTURNCAL,,,,,
KY009,CNC0039RI,,,,,
KY009,CTN0001RI03,,,,,
KY009,CTN0002RI02,,,,,
KY009,CTN0004RC02,,,,,
KY009,CTN0005RI,,,,,
KY009,CTN0006RI01,,,,,
KY009,CTN0008RI,,,,,
KY009,CTN0009RI,,,,,
KY009,CTN0012BC,,,,,
KY009,CTN0013RI,,,,,
KY009,CTN0015RI,,,,,
KY009,CTN0016RI,,,,,
KY009,CTN0017RI01,,,,,
KY009,CTN0023RI,,,,,
KY009,CTN0024RI,,,,,
KY009,CTN0025RI,,,,,
KY009,CTN0027RI,,,,,
KY009,CTN0029RI,,,,,
KY009,CTN0031RI01,,,,,
KY009,CTN0033RI,,,,,
KY009,CTN0035RI,,,,,
KY009,CTN0037RI,,,,,
KY009,CTN0038RI,,,,,
KY009,CTN0044RI02,,,,,
KY009,CTNJACKCC,,,,,
KY009,CTX0009RI02,,,,,
KY009,UIL0002RAL,"Battery ""I""",,1,,
KY009,UIL0021RI,,,,,
KY009,UIL0024RI,,,,,
KY009,UIL0025RI,,,,,
KY009,UIL0035RI,,,,,
KY009,UIL0036RI,,,,,
KY009,UIL0038RI,,,,,
KY009,UIL0044RI,,,,,
KY009,UIL0059RI,,,,,
KY009,UIL0073RI,,,,,
KY009,UIL0074RI,,,,,
KY009,UIL0075RI,,,,,
KY009,UIL0080RI,,,,,
KY009,UIL0084RI,,,,,
KY009,UIL0085RI,,,,,
KY009,UIL0086RI,,,,,
KY009,UIL0088RI,,,,,
KY009,UIL0123RI,,,,,
KY009,UIL0125RI,,,,,
KY009,UIN0002RC,,,,,
KY009,UIN0004YAL,,,,,
KY009,UIN0006YAL,,,,,
KY009,UIN0009RI01,,,,,
KY009,UIN0010RI01,,,,,
KY009,UIN0010YAL,,,,,
KY009,UIN0019YAL,,,,,
KY009,UIN0022RI,,,,,
KY009,UIN0031RI,,,,,
KY009,UIN0035RI,,,,,
KY009,UIN0038RI,,,,,
KY009,UIN0040RI,,,,,
KY009,UIN0042RI,,,,,
KY009,UIN0057RI,,,,,
KY009,UIN0073RI,,,,,
KY009,UIN0074RI,,,,,
KY009,UIN0075RI,,,,,
KY009,UIN0080RI,,,,,
KY009,UIN0081RI,,,,,
KY009,UIN0082RI,,,,,
KY009,UIN0087RI,,,,,
KY009,UIN0088RI,,,,,
KY009,UKS0008RI,,,,,
KY009,UKY0001RC,,,,,
KY009,UKY0002RC,,,,,
KY009,UKY0004RIT,,,,,
KY009,UKY0005RI,,,,,
KY009,UKY0007RI,Part of Garrard's Detachment,,,1,
KY009,UKY0009RC,,,,,
KY009,UKY0010RI,,,,,
KY009,UKY0012RI,,,,,
KY009,UKY0015RI,,,,,
KY009,UKY0032RI,Part of Garrard's Detachment,,,1,
KY009,UMI0001RAL,"Batteries ""A"" and ""D""",,2,,
KY009,UMI0001RE,,,,,
KY009,UMI0002RC,,,,,
KY009,UMI0021RI,,,,,
KY009,UMN0002RI,,,,,
KY009,UMN0002YAL,,,,,
KY009,UMO0001RAL,"Battery ""G""",,1,,
KY009,UMO0002RI01,,,,,
KY009,UMO0015RI,,,,,
KY009,UOH0001RAL1,,,,,
KY009,UOH0001RC,,,,,
KY009,UOH0002RI01,,,,,
KY009,UOH0003RC,,,,,
KY009,UOH0003RI01,,,,,
KY009,UOH0006RI01,,,,,
KY009,UOH0009RI01,,,,,
KY009,UOH0010RI01,,,,,
KY009,UOH0014RI01,,,,,
KY009,UOH0017RI01,,,,,
KY009,UOH0024RI,,,,,
KY009,UOH0026RI,,,,,
KY009,UOH0031RI,,,,,
KY009,UOH0033RI,,,,,
KY009,UOH0038RI,,,,,
KY009,UOH0041RI,,,,,
KY009,UOH0050RI02,,,,,
KY009,UOH0051RI,,,,,
KY009,UOH0052RI02,,,,,
KY009,UOH0064RI,,,,,
KY009,UOH0094RI,,,,,
KY009,UOH0098RI,,,,,
KY009,UOH0101RI,,,,,
KY009,UOH0105RI,,,,,
KY009,UOH0121RI,,,,,
KY009,UPA0007RC,"Co ""A""",1,,,
KY009,UPA0009RC,"Co ""D"" and ""F""",2,,,
KY009,UPA0079RI,,,,,
KY009,UTN0003RI01,Part of Garrard's Detachment,,,1,
KY009,UUR0004RA,"Battery ""I""",,1,,
KY009,UUR0004RC,"Co's ""B,"" ""C,"" ""D,"" ""G,"" ""I,"" ""K""",6,,,
KY009,UUR0018RI,Parson's Provisional Battery,,1,,
KY009,UWI0001RI01,,,,,
KY009,UWI0005YAL,,,,,
KY009,UWI0008YAL,,,,,
KY009,UWI0010RI,,,,,
KY009,UWI0015RI,,,,,
KY009,UWI0021RI,,,,,
KY009,UWI0024RI,,,,,
KY010,UIL0122RI,"Co ""C,"" ""H,"" and ""K""",3,,,
KY010,UKY0016RC,,,,,
KY010,UUS0008RAH0C,,,,,
KY011,UKY0013RC,,,,,
KY011,UKY0016RC,,,,,
KY011,UKY0037RI,,,,,
KY011,UKY0039RI,,,,,
KY011,UKY0040RI,,,,,
KY011,UKY0045RI,,,,,
KY011,UKY0047RI,,,,,
KY011,UKY0052RI,,,,,
KY011,UMI0009RC,,,,,
KY011,UMI0011RI01,,,,,
KY011,UOH0007RC,,,,,
KY011,UOH0012RC,,,,,
LA001,UMA0004YAL,,,,,
LA002,CLA0021RI02,,,,,
LA002,UCT0009RI,,,,,
LA002,UCT0012RI,,,,,
LA002,UIN0001RAH,,,,,
LA002,UMA0004YAL,,,,,
LA002,UMA0006YAL,,,,,
LA002,UMA0030RI,,,,,
LA002,UMA0031RI,,,,,
LA002,UVT0002YAL,,,,,
LA003,CAL0010RI,,,,,
LA003,CAL0035RI,,,,,
LA003,CAL0049RI,,,,,
LA003,CKY0003RIT,,,,,
LA003,CKY0004RIT,,,,,
LA003,CKY0005RIT,,,,,
LA003,CKY0006RIT,,,,,
LA003,CKYCOBBCAL,,,,,
LA003,CMS0015RI01,,,,,
LA003,CMS0022RI,,,,,
LA003,CMS0030RI,,,,,
LA003,CMS0031RI,,,,,
LA003,CMS0039RI,,,,,
LA003,CTN0019RI,,,,,
LA003,CTN0020RI,,,,,
LA003,UCT0009RI,,,,,
LA003,UMA0002YAL,,,,,
LA003,UMA0004YAL,,,,,
LA003,UMA0006YAL,,,,,
LA003,UMA0030RI,,,,,
LA003,UME0014RI,,,,,
LA003,UVT0007RI,,,,,
LA004,UURNAVY,,,,,
LA005,UCT0012RI,,,,,
LA005,UCT0013RI,,,,,
LA005,ULA0001RC,"Co's ""A,"" ""B,"" ""C""",3,,,
LA005,UMA0006YAL,,,,,
LA005,UME0001BAL,,,,,
LA005,UNH0008RI,,,,,
LA005,UNY0075RI,,,,,
LA005,UVT0008RI,,,,,
LA006,CLA0016BI,,,,,
LA006,UCT0012RI,,,,,
LA006,UCT0013RI,,,,,
LA006,UCT0024RI,,,,,
LA006,UCT0025RI,,,,,
LA006,UIN0001RAH,,,,,
LA006,ULA0001RC,"Co's ""A,"" ""B,"" ""C"" and ""E""",4,,,
LA006,UMA0002YAL,,,,,
LA006,UMA0006YAL,,,,,
LA006,UME0001BAL,,,,,
LA006,UNH0008RI,,,,,
LA006,UNY0006RI,,,,,
LA006,UNY0018YAL,,,,,
LA006,UNY0075RI,,,,,
LA006,UNY0114RI,,,,,
LA006,UNY0131RI,,,,,
LA006,UNY0133RI,,,,,
LA006,UNY0156RI,,,,,
LA006,UNY0160RI,,,,,
LA006,UNY0173RI,,,,,
LA006,UNY0175RI,,,,,
LA006,UUR0001RA,"Batteries ""A,"" ""F"" and ""L""",,3,,
LA006,UUR0002RA,"Battery ""C""",,1,,
LA006,UVT0008RI,,,,,
LA006,UWI0004RC,,,,,
LA007,UCT0013RI,,,,,
LA007,UCT0024RI,,,,,
LA007,UCT0025RI,,,,,
LA007,ULA0001RI01,,,,,
LA007,UMA0002YAL,,,,,
LA007,UMA0052RIM,,,,,
LA007,UME0012RI,,,,,
LA007,UME0022RI,,,,,
LA007,UME0026RI,,,,,
LA007,UNY0006RI,,,,,
LA007,UNY0091RI,,,,,
LA007,UNY0131RI,,,,,
LA007,UNY0159RI,,,,,
LA007,UUR0001RA,"Battery ""L""",,1,,
LA007,UUR0002RA,"Battery ""C""",,1,,
LA008,UCT0013RI,,,,,
LA008,UCT0024RI,,,,,
LA008,UCT0025RI,,,,,
LA008,ULA0001RC,"Co ""F""",1,,,
LA008,UMA0002YAL,,,,,
LA008,UMA0052RIM,,,,,
LA008,UME0022RI,,,,,
LA008,UME0026RI,,,,,
LA008,UNY0006RI,,,,,
LA008,UNY0091RI,,,,,
LA008,UNY0131RI,,,,,
LA008,UNY0156RI,,,,,
LA008,UUR0001RA,"Battery ""L""",,1,,
LA008,UUR0002RA,"Battery ""L""",,1,,
LA009,CAL0001RI,,,,,
LA009,CAL0035RI,,,,,
LA009,CAL0049RI,,,,,
LA009,CAR0009RI,,,,,
LA009,CAR0010RI,,,,,
LA009,CAR0012RI,,,,,
LA009,CAR0014RI02,,,,,
LA009,CAR0015RI02,,,,,
LA009,CAR0016RI,,,,,
LA009,CAR0017RI01,,,,,
LA009,CAR0018RI01,,,,,
LA009,CAR0023RI,,,,,
LA009,CLA0003RC03,,,,,
LA009,CLA0009BI,,,,,
LA009,CLA0030RI,,,,,
LA009,CMS0001RI01,,,,,
LA009,CMS0039RI,,,,,
LA009,CMSROBECA,,,,,
LA009,CTN0001BI,,,,,
LA009,CTN0028RIV,,,,,
LA009,CTN0042RI,,,,,
LA009,CTNWELLCAL,,,,,
LA009,UIL0006RC,,,,,
LA009,UIL0007RC,,,,,
LA009,ULA0001RC,,,,,
LA009,ULA0002RI01,,,,,
LA009,UMA0030RI,,,,,
LA009,UMA0048RIM,,,,,
LA009,UMA0049RIM,,,,,
LA009,UNY0018YAL,,,,,
LA009,UNY0116RI,,,,,
LA009,UNY0161RI,,,,,
LA009,UNY0174RI,,,,,
LA009,UVT0002YAL,,,,,
LA010,CAL0001RI,,,,,
LA010,CAL0035RI,,,,,
LA010,CAL0049RI,,,,,
LA010,CAR0009RI,,,,,
LA010,CAR0010RI,,,,,
LA010,CAR0012RI,,,,,
LA010,CAR0014RI02,,,,,
LA010,CAR0015RI02,,,,,
LA010,CAR0016RI,,,,,
LA010,CAR0017RI01,,,,,
LA010,CAR0018RI01,,,,,
LA010,CAR0023RI,,,,,
LA010,CLA0003RC03,,,,,
LA010,CLA0009BI,,,,,
LA010,CLA0030RI,,,,,
LA010,CMS0001RI01,,,,,
LA010,CMS0039RI,,,,,
LA010,CMSROBECA,,,,,
LA010,CTN0001BI,,,,,
LA010,CTN0028RIV,,,,,
LA010,CTN0042RI,,,,,
LA010,CTNWELLCAL,,,,,
LA010,UCT0012RI,,,,,
LA010,UCT0013RI,,,,,
LA010,UCT0024RI,,,,,
LA010,UCT0025RI,,,,,
LA010,UCT0028RI,,,,,
LA010,UIL0006RC,,,,,
LA010,UIL0007RC,,,,,
LA010,UIN0001RAH,,,,,
LA010,ULA0001RC,,,,,
LA010,ULA0001RI01,,,,,
LA010,ULA0002RI01,,,,,
LA010,UMA0002YAL,,,,,
LA010,UMA0003RC,,,,,
LA010,UMA0004RI,,,,,
LA010,UMA0004YAL,,,,,
LA010,UMA0006YAL,,,,,
LA010,UMA0013YAL,*check,,,,
LA010,UMA0030RI,,,,,
LA010,UMA0031RI,,,,,
LA010,UMA0038RI,,,,,
LA010,UMA0042RI,,,,,
LA010,UMA0048RIM,,,,,
LA010,UMA0049RIM,,,,,
LA010,UMA0050RIM,,,,,
LA010,UMA0052RIM,,,,,
LA010,UMA0053RIM,,,,,
LA010,UME0001BAL,,,,,
LA010,UME0012RI,,,,,
LA010,UME0014RI,,,,,
LA010,UME0021RI,,,,,
LA010,UME0022RI,,,,,
LA010,UME0024RI,,,,,
LA010,UME0026RI,,,,,
LA010,UME0028RI,,,,,
LA010,UNH0008RI,,,,,
LA010,UNH0015RI,,,,,
LA010,UNY0014RC,,,,,
LA010,UNY0018YAL,,,,,
LA010,UNY0075RI,,,,,
LA010,UNY0090RI,,,,,
LA010,UNY0091RI,,,,,
LA010,UNY0110RI,,,,,
LA010,UNY0114RI,,,,,
LA010,UNY0116RI,,,,,
LA010,UNY0128RI,,,,,
LA010,UNY0131RI,,,,,
LA010,UNY0133RI,,,,,
LA010,UNY0156RI,,,,,
LA010,UNY0159RI,,,,,
LA010,UNY0160RI,,,,,
LA010,UNY0161RI,,,,,
LA010,UNY0162RI,,,,,
LA010,UNY0165RI,,,,,
LA010,UNY0173RI,,,,,
LA010,UNY0174RI,,,,,
LA010,UNY0175RI,,,,,
LA010,UNY0177RI,,,,,
LA010,URI0002RC,,,,,
LA010,UUR0001RA,"Batteries ""A,"" ""F"" and ""L""",,3,,
LA010,UUR0002RA,"Battery ""C""",,1,,
LA010,UUR0005RA,"Battery ""G""",,1,,
LA010,UUR0006RI,,,,,
LA010,UUR0007RI,,,,,
LA010,UUR0008RI,,,,,
LA010,UUR0009RI,,,,,
LA010,UUR0010RI,,,,,
LA010,UUS0095RI00C,"Organized at Camp Parapet, La., April 28, 1863, as the 1st Engineers, Corps d'Afrique, in August, 1863",,,,
LA010,UVT0001YAL,,,,,
LA010,UVT0002YAL,,,,,
LA010,UVT0008RI,,,,,
LA010,UWI0004RC,,,,,
LA011,UIL0010RC,,,,,
LA011,UUS0004RAH0C,Changed from 1st MS Colored HA to 4th US Colored HA in March 1864,,,,
LA011,UUS0049RI00C,Listed as 11th LA Colored Infantry,,,,
LA011,UUS0051RI00C,Listed as 1st MS Colored Infantry,,,,
LA012,UCT0023RI,,,,,
LA012,UIN0001RAH,"Co ""F""",1,,,
LA012,ULA0001RC,,,,,
LA012,UMA0026RI,,,,,
LA012,UMA0042RI,Detachment,,,1,
LA012,UMA0047RIM,,,,,
LA012,UME0026RI,Detachment,,,1,
LA012,UNY0025YAL,Section,,,,1
LA012,UNY0176RI,,,,,
LA013,UME0028RI,,,,,
LA014,UUV0000YAB,,,,,
LA015,ULA0001RC,1 co,1,,,
LA015,ULA0001RI01,,,,,
LA015,ULA0002RI01,,,,,
LA015,UMA0006YAL,,,,,
LA015,UMA0030RI,,,,,
LA015,UMA0048RIM,,,,,
LA015,UMA0049RIM,,,,,
LA015,UME0001BAL,,,,,
LA015,UNY0090RI,,,,,
LA015,UNY0091RI,,,,,
LA015,UNY0116RI,,,,,
LA015,UNY0131RI,,,,,
LA015,UNY0161RI,,,,,
LA015,UNY0174RI,,,,,
LA016,UIA0019RI,,,,,
LA016,UIL0004RC,,,,,
LA016,UIL0037RI,,,,,
LA016,UIN0026RI,,,,,
LA016,UMO0006RC,Detachment,,,1,
LA016,UNY0001RAL,"Battery ""E""",,1,,
LA017,UIA0003RI,,,,,
LA017,UIA0014RI,,,,,
LA017,UIA0027RI,,,,,
LA017,UIA0032RI,,,,,
LA017,UIA0035RI,,,,,
LA017,UIL0041RI,,,,,
LA017,UIL0047RI,,,,,
LA017,UIL0049RI,,,,,
LA017,UIL0058RI,,,,,
LA017,UIL0081RI,,,,,
LA017,UIL0095RI,,,,,
LA017,UIL0117RI,,,,,
LA017,UIL0119RI,,,,,
LA017,UIN0003YAL,,,,,
LA017,UIN0009YAL,,,,,
LA017,UIN0089RI,,,,,
LA017,UMN0005RI,,,,,
LA017,UMO0021RI,,,,,
LA017,UMO0024RI,,,,,
LA017,UMO0033RI,,,,,
LA017,UNY0001RAL,"Battery ""M""",,1,,
LA017,UNY0178RI,,,,,
LA017,UUV0000YAB,,,,,
LA017,UWI0008RI,,,,,
LA017,UWI0014RI,,,,,
LA017,UWI0032RI,,,,,
LA018,CARETTEYAL,,,,,
LA018,CTX0008RI,,,,,
LA018,CTX0023RC,,,,,
LA018,CTX0028RC,,,,,
LA018,CTX0034RC,,,,,
LA018,CTX0035RC,,,,,
LA018,CTX0036RC,,,,,
LA018,CTX0037RC,,,,,
LA018,CTXCRUMRC,,,,,
LA018,UIA0024RI,,,,,
LA018,UIA0028RI,,,,,
LA018,UIL0002RC,,,,,
LA018,UIL0077RI,,,,,
LA018,UIL0087RI,,,,,
LA018,UIL0130RI,,,,,
LA018,UILCHICYAL2,,,,,
LA018,UIN0001RAH,,,,,
LA018,UIN0016RI01,,,,,
LA018,UIN0046RI,,,,,
LA018,UIN0067RI,,,,,
LA018,UKY0019RI,,,,,
LA018,UMA0002YAL,,,,,
LA018,UMA0003RC,,,,,
LA018,UMA0031RI,,,,,
LA018,UME0013RI,,,,,
LA018,UME0015RI,,,,,
LA018,UME0029RI,,,,,
LA018,UME0030RI,,,,,
LA018,UMO0006RC,,,,,
LA018,UNH0008RI,,,,,
LA018,UNY0002RCU,Veteran,,,,
LA018,UNY0014RC,,,,,
LA018,UNY0018RC,,,,,
LA018,UNY0025YAL,,,,,
LA018,UNY0114RI,,,,,
LA018,UNY0116RI,,,,,
LA018,UNY0153RI,,,,,
LA018,UNY0160RI,,,,,
LA018,UNY0161RI,,,,,
LA018,UNY0162RI,,,,,
LA018,UNY0165RI,,,,,
LA018,UNY0173RI,,,,,
LA018,UOH0048RI,,,,,
LA018,UOH0056RI,,,,,
LA018,UOH0083RI,,,,,
LA018,UOH0096RI,,,,,
LA018,UPA0047RI,,,,,
LA018,URI0003RC,,,,,
LA018,UUR0005RA,"Battery ""G""",,1,,
LA018,UVT0001YAL,,,,,
LA018,UWI0023RI,,,,,
LA018,UWI0029RI,,,,,
LA019,CARETTEYAL,,,,,
LA019,CMO0009BS,,,,,
LA019,CMO0009RI,,,,,
LA019,CMO0010RI,,,,,
LA019,CMO0011RI,,,,,
LA019,CMO0012RI,,,,,
LA019,CMO0016RI,,,,,
LA019,CTX0008RI,,,,,
LA019,CTX0023RC,,,,,
LA019,CTX0028RC,,,,,
LA019,CTX0034RC,,,,,
LA019,CTX0035RC,,,,,
LA019,CTX0036RC,,,,,
LA019,CTX0037RC,,,,,
LA019,CTXCRUMRC,,,,,
LA019,UIA0008RI,Detachment,,,1,
LA019,UIA0012RI,,,,,
LA019,UIA0014RI,,,,,
LA019,UIA0027RI,,,,,
LA019,UIA0032RI,,,,,
LA019,UIA0035RI,,,,,
LA019,UIL0041RI,,,,,
LA019,UIL0047RI,,,,,
LA019,UIL0058RI,,,,,
LA019,UIL0117RI,,,,,
LA019,UIL0119RI,,,,,
LA019,UIN0003YAL,,,,,
LA019,UIN0009YAL,,,,,
LA019,UIN0016RI01,,,,,
LA019,UIN0052RI,(Non Veterans),,,,
LA019,UIN0089RI,,,,,
LA019,UME0013RI,,,,,
LA019,UME0015RI,,,,,
LA019,UME0029RI,,,,,
LA019,UME0030RI,,,,,
LA019,UMN0005RI,,,,,
LA019,UMO0006RC,,,,,
LA019,UMO0011RI,Detachment,,,1,
LA019,UMO0021RI,Detachment,,,1,
LA019,UMO0024RI,,,,,
LA019,UMO0033RI,,,,,
LA019,UNY0002RCU,Veteran,,,,
LA019,UNY0014RC,,,,,
LA019,UNY0018RC,,,,,
LA019,UNY0025YAL,,,,,
LA019,UNY0114RI,,,,,
LA019,UNY0116RI,,,,,
LA019,UNY0153RI,,,,,
LA019,UNY0160RI,,,,,
LA019,UNY0161RI,,,,,
LA019,UNY0162RI,,,,,
LA019,UNY0165RI,,,,,
LA019,UNY0173RI,,,,,
LA019,UNY0178RI,,,,,
LA019,UPA0047RI,,,,,
LA019,URI0003RC,Detachment,,,1,
LA019,UUR0001RA,"Battery ""L""",,1,,
LA019,UVT0001YAL,,,,,
LA019,UWI0008RI,,,,,
LA020,UIA0003RI,,,,,
LA020,UIL0041RI,,,,,
LA020,UIL0049RI,,,,,
LA020,UIL0081RI,,,,,
LA020,UIL0095RI,,,,,
LA020,UIN0001RAH,,,,,
LA020,UNY0001RAL,"Battery ""M""",,1,,
LA020,UWI0014RI,,,,,
LA020,UWI0033RI,,,,,
LA021,UCT0013RI,,,,,
LA021,UDENIELYAL,,,,,
LA021,UIA0024RI,,,,,
LA021,UIA0028RI,,,,,
LA021,UIL0002RC,,,,,
LA021,UIL0077RI,,,,,
LA021,UIL0087RI,,,,,
LA021,UIL0130RI,,,,,
LA021,UIN0001RAH,,,,,
LA021,UIN0046RI,,,,,
LA021,UIN0047RI,,,,,
LA021,UIN0067RI,,,,,
LA021,UKY0019RI,,,,,
LA021,ULA0001RC,,,,,
LA021,ULA0001RI01,,,,,
LA021,UMA0003RC,,,,,
LA021,UMA0031RI,,,,,
LA021,UME0013RI,,,,,
LA021,UME0015RI,,,,,
LA021,UME0029RI,,,,,
LA021,UME0030RI,,,,,
LA021,UNH0008RI,,,,,
LA021,UNY0002RCU,Veteran,,,,
LA021,UNY0018RC,,,,,
LA021,UNY0025YAL,,,,,
LA021,UNY0114RI,,,,,
LA021,UNY0116RI,,,,,
LA021,UNY0128RI,,,,,
LA021,UNY0153RI,,,,,
LA021,UNY0159RI,,,,,
LA021,UNY0160RI,,,,,
LA021,UNY0161RI,,,,,
LA021,UNY0162RI,,,,,
LA021,UNY0165RI,,,,,
LA021,UNY0173RI,,,,,
