person,surname,battle
http://dbpedia.org/resource/William_E._Jones,Jones,http://dbpedia.org/resource/Battle_of_Piedmont
http://dbpedia.org/resource/William_E._Jones,Jones,http://dbpedia.org/resource/Battle_of_Fairfield
http://dbpedia.org/resource/William_E._Jones,Jones,http://dbpedia.org/resource/Jones-Imboden_Raid
http://dbpedia.org/resource/Jack_Swilling,Swilling,http://dbpedia.org/resource/Battle_of_Stanwix_Station
http://dbpedia.org/resource/Joseph_O._Shelby,Shelby,http://dbpedia.org/resource/Action_at_Ashley's_Station
http://dbpedia.org/resource/Joseph_O._Shelby,Shelby,"http://dbpedia.org/resource/Battle_of_Glasgow,_Missouri"
http://dbpedia.org/resource/Joseph_O._Shelby,Shelby,http://dbpedia.org/resource/Skirmish_at_Terre_Noire_Creek
http://dbpedia.org/resource/Andrew_Jackson_Smith,Smith,http://dbpedia.org/resource/Battle_of_Fort_De_Russy
http://dbpedia.org/resource/Charles_Edward_Hovey,Hovey,http://dbpedia.org/resource/Battle_of_Cotton_Plant
http://dbpedia.org/resource/Francis_M._Drake,Drake,http://dbpedia.org/resource/Battle_of_Marks'_Mills
http://dbpedia.org/resource/Franklin_Gardner,Gardner,http://dbpedia.org/resource/Siege_of_Port_Hudson
http://dbpedia.org/resource/James_Pond_(Medal_of_Honor),Pond,http://dbpedia.org/resource/Battle_of_Baxter_Springs
http://dbpedia.org/resource/Benjamin_Butler_(politician),Butler,http://dbpedia.org/resource/Siege_of_Petersburg
http://dbpedia.org/resource/John_P._Slough,Slough,http://dbpedia.org/resource/Battle_of_Glorieta_Pass
http://dbpedia.org/resource/Samuel_Ryan_Curtis,Curtis,http://dbpedia.org/resource/Battle_of_Pea_Ridge
http://dbpedia.org/resource/Samuel_Ryan_Curtis,Curtis,http://dbpedia.org/resource/Battle_of_Westport
http://dbpedia.org/resource/Isaac_Stevens,Stevens,http://dbpedia.org/resource/Battle_of_Chantilly
http://dbpedia.org/resource/Edmund_Kirby_Smith,Smith,http://dbpedia.org/resource/Battle_of_Richmond
http://dbpedia.org/resource/Benjamin_Grierson,Grierson,http://dbpedia.org/resource/Grierson's_Raid
http://dbpedia.org/resource/John_C._Pemberton,Pemberton,http://dbpedia.org/resource/Siege_of_Vicksburg
http://dbpedia.org/resource/Franklin_Buchanan,Buchanan,http://dbpedia.org/resource/Battle_of_Hampton_Roads
http://dbpedia.org/resource/Franklin_Buchanan,Buchanan,http://dbpedia.org/resource/Battle_of_Mobile_Bay
http://dbpedia.org/resource/William_H._Macomb,Macomb,http://dbpedia.org/resource/Capture_of_Plymouth
http://dbpedia.org/resource/Graham_N._Fitch,Fitch,http://dbpedia.org/resource/Battle_of_Saint_Charles
http://dbpedia.org/resource/William_Wirt_Adams,Adams,http://dbpedia.org/resource/Grierson's_Raid
http://dbpedia.org/resource/William_Wirt_Adams,Adams,http://dbpedia.org/resource/Yazoo_City_Expedition
http://dbpedia.org/resource/Robert_Anderson_(Civil_War),Anderson,http://dbpedia.org/resource/Battle_of_Fort_Sumter
http://dbpedia.org/resource/Theophilus_H._Holmes,Holmes,http://dbpedia.org/resource/Battle_of_Helena
http://dbpedia.org/resource/John_Rodgers_(American_Civil_War_naval_officer),Rodgers,http://dbpedia.org/resource/Battle_of_Wassaw_Sound
http://dbpedia.org/resource/George_B._McClellan,McClellan,http://dbpedia.org/resource/Battle_of_Corrick's_Ford
http://dbpedia.org/resource/George_B._McClellan,McClellan,http://dbpedia.org/resource/Western_Virginia_Campaign
http://dbpedia.org/resource/George_B._McClellan,McClellan,http://dbpedia.org/resource/Battle_of_South_Mountain
http://dbpedia.org/resource/George_B._McClellan,McClellan,http://dbpedia.org/resource/Peninsula_Campaign
http://dbpedia.org/resource/George_B._McClellan,McClellan,http://dbpedia.org/resource/Battle_of_Glendale
http://dbpedia.org/resource/George_B._McClellan,McClellan,http://dbpedia.org/resource/Siege_of_Yorktown_(1862)
http://dbpedia.org/resource/George_B._McClellan,McClellan,http://dbpedia.org/resource/Chambersburg_Raid
http://dbpedia.org/resource/Leonidas_Polk,Polk,http://dbpedia.org/resource/Battle_of_Perryville
http://dbpedia.org/resource/Nathaniel_P._Banks,Banks,http://dbpedia.org/resource/Battle_of_Monett's_Ferry
http://dbpedia.org/resource/Nathaniel_P._Banks,Banks,http://dbpedia.org/resource/Battle_of_Pleasant_Hill
http://dbpedia.org/resource/Nathaniel_P._Banks,Banks,http://dbpedia.org/resource/Battle_of_Vermillion_Bayou
http://dbpedia.org/resource/Nathaniel_P._Banks,Banks,http://dbpedia.org/resource/Siege_of_Port_Hudson
http://dbpedia.org/resource/Nathaniel_P._Banks,Banks,http://dbpedia.org/resource/Battle_of_Mansfield
http://dbpedia.org/resource/Nathaniel_P._Banks,Banks,http://dbpedia.org/resource/Red_River_Campaign
http://dbpedia.org/resource/Nathaniel_P._Banks,Banks,http://dbpedia.org/resource/Battle_of_Brownsville
http://dbpedia.org/resource/Philip_Kearny,Kearny,http://dbpedia.org/resource/Battle_of_Chantilly
http://dbpedia.org/resource/Alfred_Sully,Sully,http://dbpedia.org/resource/Battle_of_the_Badlands
http://dbpedia.org/resource/Fitzhugh_Lee,Lee,http://dbpedia.org/resource/Battle_of_Dinwiddie_Court_House
http://dbpedia.org/resource/Henry_Warner_Slocum,Slocum,http://dbpedia.org/resource/Battle_of_Averasborough
http://dbpedia.org/resource/John_Davidson_(general),Davidson,http://dbpedia.org/resource/Skirmish_at_Ashley's_Mills
http://dbpedia.org/resource/John_Hunt_Morgan,Morgan,http://dbpedia.org/resource/Battle_of_Tebbs_Bend
http://dbpedia.org/resource/John_Hunt_Morgan,Morgan,http://dbpedia.org/resource/Battle_of_Cynthiana
http://dbpedia.org/resource/Winfield_S._Featherston,Featherston,http://dbpedia.org/resource/Steele's_Bayou_Expedition
http://dbpedia.org/resource/Ambrose_Burnside,Burnside,http://dbpedia.org/resource/Battle_of_Fort_Sanders
http://dbpedia.org/resource/Ambrose_Burnside,Burnside,http://dbpedia.org/resource/Battle_of_New_Bern
http://dbpedia.org/resource/Ambrose_Burnside,Burnside,http://dbpedia.org/resource/Battle_of_South_Mountain
http://dbpedia.org/resource/Ambrose_Burnside,Burnside,http://dbpedia.org/resource/Battle_of_Fredericksburg
http://dbpedia.org/resource/Ambrose_Burnside,Burnside,http://dbpedia.org/resource/Battle_of_the_Cumberland_Gap_(1863)
http://dbpedia.org/resource/Carter_L._Stevenson,Stevenson,http://dbpedia.org/resource/Battle_of_Lookout_Mountain
http://dbpedia.org/resource/Carter_L._Stevenson,Stevenson,http://dbpedia.org/resource/Battle_of_the_Cumberland_Gap_(June_1862)
http://dbpedia.org/resource/James_B._McPherson,McPherson,http://dbpedia.org/resource/Battle_of_Atlanta
http://dbpedia.org/resource/John_Schofield,Schofield,http://dbpedia.org/resource/Battle_of_Kolb's_Farm
http://dbpedia.org/resource/John_Schofield,Schofield,http://dbpedia.org/resource/Battle_of_Franklin_(1864)
http://dbpedia.org/resource/Samuel_D._Sturgis,Sturgis,http://dbpedia.org/resource/Battle_of_Wilson's_Creek
http://dbpedia.org/resource/George_Henry_Thomas,Thomas,http://dbpedia.org/resource/Battle_of_Nashville
http://dbpedia.org/resource/George_Henry_Thomas,Thomas,http://dbpedia.org/resource/Battle_of_Peachtree_Creek
http://dbpedia.org/resource/Joseph_Hooker,Hooker,http://dbpedia.org/resource/Battle_of_Kolb's_Farm
http://dbpedia.org/resource/Joseph_Hooker,Hooker,http://dbpedia.org/resource/Battle_of_New_Hope_Church
http://dbpedia.org/resource/Joseph_Hooker,Hooker,http://dbpedia.org/resource/Battle_of_Lookout_Mountain
http://dbpedia.org/resource/Joseph_Hooker,Hooker,http://dbpedia.org/resource/Gettysburg_Campaign
http://dbpedia.org/resource/Joseph_Wheeler,Wheeler,http://dbpedia.org/resource/Battle_of_Griswoldville
http://dbpedia.org/resource/Joseph_Wheeler,Wheeler,"http://dbpedia.org/resource/Battle_of_Waynesboro,_Georgia"
http://dbpedia.org/resource/Joseph_Wheeler,Wheeler,http://dbpedia.org/resource/Second_Battle_of_Dalton
http://dbpedia.org/resource/Joseph_Wheeler,Wheeler,http://dbpedia.org/resource/Battle_of_Aiken
http://dbpedia.org/resource/Joseph_Wheeler,Wheeler,http://dbpedia.org/resource/Battle_of_Monroe's_Crossroads
http://dbpedia.org/resource/Dixon_S._Miles,Miles,http://dbpedia.org/resource/Battle_of_Harpers_Ferry
http://dbpedia.org/resource/Robert_S._Garnett,Garnett,http://dbpedia.org/resource/Battle_of_Corrick's_Ford
http://dbpedia.org/resource/Robert_S._Garnett,Garnett,http://dbpedia.org/resource/Western_Virginia_Campaign
http://dbpedia.org/resource/Benjamin_C._Christ,Christ,http://dbpedia.org/resource/First_Battle_of_Pocotaligo
http://dbpedia.org/resource/John_Sedgwick,Sedgwick,http://dbpedia.org/resource/Second_Battle_of_Fredericksburg
http://dbpedia.org/resource/John_Buford,Buford,http://dbpedia.org/resource/Battle_of_Funkstown
http://dbpedia.org/resource/Douglas_H._Cooper,Cooper,http://dbpedia.org/resource/Battle_of_Honey_Springs
http://dbpedia.org/resource/Douglas_H._Cooper,Cooper,http://dbpedia.org/resource/Battle_of_Fort_Smith
http://dbpedia.org/resource/David_Dixon_Porter,Porter,http://dbpedia.org/resource/Steele's_Bayou_Expedition
http://dbpedia.org/resource/David_Dixon_Porter,Porter,http://dbpedia.org/resource/Battle_of_Blair's_Landing
http://dbpedia.org/resource/David_Dixon_Porter,Porter,http://dbpedia.org/resource/Battle_of_Arkansas_Post
http://dbpedia.org/resource/David_Dixon_Porter,Porter,http://dbpedia.org/resource/Rainbow_Bluff_Expedition
http://dbpedia.org/resource/Reuben_Lindsay_Walker,Walker,http://dbpedia.org/resource/Battle_of_Appomattox_Station
http://dbpedia.org/resource/James_H._Wilson,Wilson,http://dbpedia.org/resource/Battle_of_Columbus_(1865)
http://dbpedia.org/resource/James_H._Wilson,Wilson,http://dbpedia.org/resource/Battle_of_Ebenezer_Church
http://dbpedia.org/resource/James_Morrison_Hawes,Hawes,http://dbpedia.org/resource/Battle_of_Young's_Point
http://dbpedia.org/resource/Frederick_Steele,Steele,http://dbpedia.org/resource/Battle_of_Bayou_Fourche
http://dbpedia.org/resource/Frederick_Steele,Steele,http://dbpedia.org/resource/Skirmish_at_Terre_Noire_Creek
http://dbpedia.org/resource/Stand_Watie,Watie,http://dbpedia.org/resource/Battle_of_Cabin_Creek
http://dbpedia.org/resource/Stand_Watie,Watie,http://dbpedia.org/resource/Ambush_of_the_steamboat_J._R._Williams
http://dbpedia.org/resource/Xavier_Debray,Debray,http://dbpedia.org/resource/Battle_of_Galveston_Harbor_(1862)
http://dbpedia.org/resource/James_G._Blunt,Blunt,http://dbpedia.org/resource/Battle_of_Honey_Springs
http://dbpedia.org/resource/James_G._Blunt,Blunt,http://dbpedia.org/resource/Battle_of_Prairie_Grove
http://dbpedia.org/resource/James_G._Blunt,Blunt,http://dbpedia.org/resource/Battle_of_Cane_Hill
http://dbpedia.org/resource/James_G._Blunt,Blunt,http://dbpedia.org/resource/Battle_of_Van_Buren
http://dbpedia.org/resource/William_Stephen_Walker,Walker,http://dbpedia.org/resource/First_Battle_of_Pocotaligo
http://dbpedia.org/resource/Cuvier_Grover,Grover,http://dbpedia.org/resource/Battle_of_Kock's_Plantation
http://dbpedia.org/resource/Julius_White,White,http://dbpedia.org/resource/Battle_of_Harpers_Ferry
http://dbpedia.org/resource/Christopher_Columbus_Andrews,Andrews,http://dbpedia.org/resource/Action_at_Ashley's_Station
"http://dbpedia.org/resource/John_Bullock_Clark,_Jr.",Clark,"http://dbpedia.org/resource/Battle_of_Glasgow,_Missouri"
http://dbpedia.org/resource/David_Farragut,Farragut,http://dbpedia.org/resource/Battle_of_Mobile_Bay
http://dbpedia.org/resource/David_Farragut,Farragut,http://dbpedia.org/resource/First_Battle_of_Donaldsonville
http://dbpedia.org/resource/George_Armstrong_Custer,Custer,http://dbpedia.org/resource/Battle_of_Rio_Hill
http://dbpedia.org/resource/George_Armstrong_Custer,Custer,http://dbpedia.org/resource/Battle_of_Appomattox_Station
http://dbpedia.org/resource/P._G._T._Beauregard,Beauregard,http://dbpedia.org/resource/Battle_of_Fort_Sumter
http://dbpedia.org/resource/P._G._T._Beauregard,Beauregard,http://dbpedia.org/resource/Battle_of_Shiloh
http://dbpedia.org/resource/P._G._T._Beauregard,Beauregard,http://dbpedia.org/resource/Siege_of_Corinth
http://dbpedia.org/resource/William_Lewis_Cabell,Cabell,http://dbpedia.org/resource/Battle_of_Honey_Springs
http://dbpedia.org/resource/William_Lewis_Cabell,Cabell,http://dbpedia.org/resource/Skirmish_at_Terre_Noire_Creek
http://dbpedia.org/resource/John_Chivington,Chivington,http://dbpedia.org/resource/Battle_of_Glorieta_Pass
http://dbpedia.org/resource/John_Chivington,Chivington,http://dbpedia.org/resource/Sand_Creek_massacre
http://dbpedia.org/resource/Joseph_Bloomfield_Leake,Leake,http://dbpedia.org/resource/Battle_of_Stirling's_Plantation
http://dbpedia.org/resource/Joshua_Chamberlain,Chamberlain,http://dbpedia.org/resource/Battle_of_Lewis's_Farm
http://dbpedia.org/resource/Nathaniel_Lyon,Lyon,http://dbpedia.org/resource/Battle_of_Wilson's_Creek
http://dbpedia.org/resource/Patrick_Cleburne,Cleburne,http://dbpedia.org/resource/Battle_of_Pickett's_Mill
http://dbpedia.org/resource/Roger_Atkinson_Pryor,Pryor,http://dbpedia.org/resource/Battle_of_Deserted_House
http://dbpedia.org/resource/Thomas_Green_(general),Green,http://dbpedia.org/resource/Battle_of_Blair's_Landing
http://dbpedia.org/resource/Thomas_Green_(general),Green,http://dbpedia.org/resource/Battle_of_Stirling's_Plantation
http://dbpedia.org/resource/Thomas_Green_(general),Green,http://dbpedia.org/resource/Battle_of_Kock's_Plantation
http://dbpedia.org/resource/Thomas_Green_(general),Green,http://dbpedia.org/resource/Second_Battle_of_Donaldsonville
http://dbpedia.org/resource/Edmund_Colhoun,Colhoun,http://dbpedia.org/resource/Joint_Expedition_against_Franklin
http://dbpedia.org/resource/John_B._Magruder,Magruder,http://dbpedia.org/resource/Peninsula_Campaign
http://dbpedia.org/resource/John_B._Magruder,Magruder,http://dbpedia.org/resource/Siege_of_Yorktown_(1862)
http://dbpedia.org/resource/Alfred_Terry,Terry,http://dbpedia.org/resource/Battle_of_Grimball's_Landing
http://dbpedia.org/resource/Howell_Cobb,Cobb,http://dbpedia.org/resource/Battle_of_Columbus_(1865)
http://dbpedia.org/resource/Alfred_Pleasonton,Pleasonton,http://dbpedia.org/resource/Battle_of_Marais_des_Cygnes
http://dbpedia.org/resource/Alfred_Pleasonton,Pleasonton,http://dbpedia.org/resource/Battle_of_Mine_Creek
http://dbpedia.org/resource/Alfred_Pleasonton,Pleasonton,http://dbpedia.org/resource/Chambersburg_Raid
http://dbpedia.org/resource/John_McNeil,McNeil,http://dbpedia.org/resource/Battle_of_Kirksville
http://dbpedia.org/resource/John_Parke,Parke,http://dbpedia.org/resource/Battle_of_Fort_Stedman
http://dbpedia.org/resource/John_Parke,Parke,http://dbpedia.org/resource/Siege_of_Fort_Macon
http://dbpedia.org/resource/Joseph_A._Mower,Mower,http://dbpedia.org/resource/Battle_of_Fort_De_Russy
http://dbpedia.org/resource/Joseph_A._Mower,Mower,http://dbpedia.org/resource/Battle_of_Yellow_Bayou
http://dbpedia.org/resource/Joseph_A._Mower,Mower,"http://dbpedia.org/resource/Battle_of_Richmond,_Louisiana"
http://dbpedia.org/resource/Robert_C._Newton,Newton,http://dbpedia.org/resource/Skirmish_at_Ashley's_Mills
http://dbpedia.org/resource/William_Sooy_Smith,Smith,http://dbpedia.org/resource/Battle_of_Okolona
http://dbpedia.org/resource/Francis_J._Herron,Herron,http://dbpedia.org/resource/Battle_of_Prairie_Grove
http://dbpedia.org/resource/Francis_J._Herron,Herron,http://dbpedia.org/resource/Battle_of_Van_Buren
http://dbpedia.org/resource/John_Salmon_Ford,Ford,http://dbpedia.org/resource/Battle_of_Palmito_Ranch
http://dbpedia.org/resource/James_Shirk,Shirk,http://dbpedia.org/resource/Battle_of_Paducah
http://dbpedia.org/resource/John_McArthur,McArthur,http://dbpedia.org/resource/Yazoo_City_Expedition
http://dbpedia.org/resource/Thomas_Devin,Devin,http://dbpedia.org/resource/George's_Schoolhouse_Raid
http://dbpedia.org/resource/James_Longstreet,Longstreet,http://dbpedia.org/resource/Battle_of_Fort_Sanders
http://dbpedia.org/resource/Andrew_Hull_Foote,Foote,http://dbpedia.org/resource/Battle_of_Fort_Donelson
http://dbpedia.org/resource/Andrew_Hull_Foote,Foote,http://dbpedia.org/resource/Battle_of_Lucas_Bend
http://dbpedia.org/resource/Benjamin_McCulloch,McCulloch,http://dbpedia.org/resource/Battle_of_Wilson's_Creek
http://dbpedia.org/resource/George_Balch,Balch,http://dbpedia.org/resource/Battle_of_Grimball's_Landing
http://dbpedia.org/resource/Catesby_ap_Roger_Jones,Jones,http://dbpedia.org/resource/Battle_of_Hampton_Roads
http://dbpedia.org/resource/Franz_Sigel,Sigel,http://dbpedia.org/resource/Battle_of_New_Market
http://dbpedia.org/resource/John_Marston_(sailor),Marston,http://dbpedia.org/resource/Battle_of_Hampton_Roads
http://dbpedia.org/resource/John_S._Marmaduke,Marmaduke,http://dbpedia.org/resource/Battle_of_Pine_Bluff
http://dbpedia.org/resource/John_S._Marmaduke,Marmaduke,http://dbpedia.org/resource/Battle_of_Cane_Hill
http://dbpedia.org/resource/John_S._Marmaduke,Marmaduke,http://dbpedia.org/resource/Battle_of_Marais_des_Cygnes
http://dbpedia.org/resource/John_S._Marmaduke,Marmaduke,http://dbpedia.org/resource/Battle_of_Mine_Creek
http://dbpedia.org/resource/John_S._Marmaduke,Marmaduke,http://dbpedia.org/resource/Second_Battle_of_Springfield
http://dbpedia.org/resource/Stephen_Clegg_Rowan,Rowan,http://dbpedia.org/resource/Battle_of_New_Bern
http://dbpedia.org/resource/William_%22Bull%22_Nelson,Nelson,http://dbpedia.org/resource/Battle_of_Richmond
http://dbpedia.org/resource/William_H._French,French,http://dbpedia.org/resource/First_Battle_of_Auburn
http://dbpedia.org/resource/Bradley_Tyler_Johnson,Johnson,http://dbpedia.org/resource/Heaton's_Crossroads
http://dbpedia.org/resource/George_Pickett,Pickett,http://dbpedia.org/resource/Battle_of_Dinwiddie_Court_House
http://dbpedia.org/resource/George_Pickett,Pickett,http://dbpedia.org/resource/Battle_of_Five_Forks
http://dbpedia.org/resource/George_Pickett,Pickett,http://dbpedia.org/resource/Battle_of_New_Bern_(1864)
http://dbpedia.org/resource/Pleasant_J._Philips,Philips,http://dbpedia.org/resource/Battle_of_Griswoldville
http://dbpedia.org/resource/Albert_G._Jenkins,Jenkins,http://dbpedia.org/resource/Skirmish_of_Sporting_Hill
http://dbpedia.org/resource/J._Thompson_Brown,Brown,http://dbpedia.org/resource/Battle_of_Gloucester_Point_(1861)
http://dbpedia.org/resource/Alexander_McDowell_McCook,McCook,http://dbpedia.org/resource/Battle_of_Perryville
http://dbpedia.org/resource/Alexander_McDowell_McCook,McCook,http://dbpedia.org/resource/Battle_of_Liberty_Gap
http://dbpedia.org/resource/John_Alexander_McClernand,McClernand,http://dbpedia.org/resource/Battle_of_Arkansas_Post
http://dbpedia.org/resource/Alfred_W._Ellet,Ellet,"http://dbpedia.org/resource/Battle_of_Richmond,_Louisiana"
http://dbpedia.org/resource/Richard_Lucian_Page,Page,http://dbpedia.org/resource/Battle_of_Mobile_Bay
http://dbpedia.org/resource/John_William_Pearson,Pearson,http://dbpedia.org/resource/Battle_of_Tampa
http://dbpedia.org/resource/John_Finis_Philips,Philips,http://dbpedia.org/resource/Battle_of_Marais_des_Cygnes
http://dbpedia.org/resource/Thomas_Kilby_Smith,Smith,http://dbpedia.org/resource/Battle_of_Blair's_Landing
http://dbpedia.org/resource/Alfred_N._Duffié,Duffie,http://dbpedia.org/resource/Heaton's_Crossroads
http://dbpedia.org/resource/Philip_Sheridan,Sheridan,http://dbpedia.org/resource/Battle_of_Dinwiddie_Court_House
http://dbpedia.org/resource/Philip_Sheridan,Sheridan,http://dbpedia.org/resource/Battle_of_Five_Forks
http://dbpedia.org/resource/Philip_Sheridan,Sheridan,http://dbpedia.org/resource/Appomattox_Campaign
http://dbpedia.org/resource/Napoleon_J.T._Dana,Dana,http://dbpedia.org/resource/Battle_of_Stirling's_Plantation
http://dbpedia.org/resource/Stonewall_Jackson,Jackson,http://dbpedia.org/resource/Battle_of_Chantilly
http://dbpedia.org/resource/Stonewall_Jackson,Jackson,http://dbpedia.org/resource/Battle_of_Harpers_Ferry
http://dbpedia.org/resource/Elias_Smith_Dennis,Dennis,http://dbpedia.org/resource/Battle_of_Young's_Point
http://dbpedia.org/resource/Elias_Smith_Dennis,Dennis,http://dbpedia.org/resource/Battle_of_Britton's_Lane
http://dbpedia.org/resource/Joseph_Finnegan_(Brigadier_general),Finegan,http://dbpedia.org/resource/Battle_of_Olustee
http://dbpedia.org/resource/Innis_N._Palmer,Palmer,http://dbpedia.org/resource/Battle_of_New_Bern_(1864)
http://dbpedia.org/resource/Innis_N._Palmer,Palmer,http://dbpedia.org/resource/Rainbow_Bluff_Expedition
http://dbpedia.org/resource/Bushrod_Johnson,Johnson,http://dbpedia.org/resource/Battle_of_Lewis's_Farm
http://dbpedia.org/resource/James_B._Steedman,Steedman,http://dbpedia.org/resource/Second_Battle_of_Dalton
http://dbpedia.org/resource/William_Read_Scurry,Scurry,http://dbpedia.org/resource/Battle_of_Glorieta_Pass
http://dbpedia.org/resource/Augustus_Kilty,Kilty,http://dbpedia.org/resource/Battle_of_Saint_Charles
http://dbpedia.org/resource/Collett_Leventhorpe,Leventhorpe,http://dbpedia.org/resource/Joint_Expedition_against_Franklin
http://dbpedia.org/resource/M._Jeff_Thompson,Thompson,http://dbpedia.org/resource/Battle_of_Memphis
http://dbpedia.org/resource/Samuel_Allen_Rice,Rice,http://dbpedia.org/resource/Skirmish_at_Terre_Noire_Creek
http://dbpedia.org/resource/Frank_Crawford_Armstrong,Armstrong,http://dbpedia.org/resource/Battle_of_Britton's_Lane
http://dbpedia.org/resource/James_Ronald_Chalmers,Chalmers,http://dbpedia.org/resource/Battle_of_Fort_Pillow
http://dbpedia.org/resource/James_Patrick_Major,Major,http://dbpedia.org/resource/Battle_of_LaFourche_Crossing
http://dbpedia.org/resource/Charles_L._Pyron,Pyron,http://dbpedia.org/resource/Battle_of_Glorieta_Pass
http://dbpedia.org/resource/Frederick_Crocker,Crocker,http://dbpedia.org/resource/Second_Battle_of_Sabine_Pass
http://dbpedia.org/resource/Samuel_P._Spear,Spear,http://dbpedia.org/resource/Joint_Expedition_against_Franklin
http://dbpedia.org/resource/Charles_C._Walcutt,Walcutt,http://dbpedia.org/resource/Battle_of_Griswoldville
http://dbpedia.org/resource/Samuel_H._Starr,Starr,http://dbpedia.org/resource/Battle_of_Fairfield
http://dbpedia.org/resource/Smith_D._Atkins,Atkins,http://dbpedia.org/resource/Battle_of_Altamaha_Bridge
http://dbpedia.org/resource/Charles_R._Woods,Woods,http://dbpedia.org/resource/Battle_of_Griswoldville
http://dbpedia.org/resource/George_W._Taylor_(general),Taylor,http://dbpedia.org/resource/Bog_Wallow_Ambush
http://dbpedia.org/resource/William_Lowther_Jackson,Jackson,http://dbpedia.org/resource/Battle_of_Bulltown
http://dbpedia.org/resource/Bethel_Coopwood,Coopwood,http://dbpedia.org/resource/Battle_of_Canada_Alamosa
http://dbpedia.org/resource/Lionel_F._Booth,Booth,http://dbpedia.org/resource/Battle_of_Fort_Pillow
http://dbpedia.org/resource/Stephen_G._Hicks,Hicks,http://dbpedia.org/resource/Battle_of_Paducah
http://dbpedia.org/resource/Israel_Greene,Greene,http://dbpedia.org/resource/John_Brown's_raid_on_Harpers_Ferry
http://dbpedia.org/resource/James_H._Whitlock,Whitlock,http://dbpedia.org/resource/Battle_of_Mount_Gray
http://dbpedia.org/resource/John_Bell_Hood,,http://dbpedia.org/resource/Battle_of_Kolb's_Farm
http://dbpedia.org/resource/John_Bell_Hood,,http://dbpedia.org/resource/Battle_of_Nashville
http://dbpedia.org/resource/John_Bell_Hood,,http://dbpedia.org/resource/Battle_of_Peachtree_Creek
http://dbpedia.org/resource/John_Bell_Hood,,http://dbpedia.org/resource/Battle_of_Atlanta
http://dbpedia.org/resource/John_Bell_Hood,,http://dbpedia.org/resource/Battle_of_Franklin_(1864)
http://dbpedia.org/resource/Jubal_Early,,http://dbpedia.org/resource/Battle_of_Smithfield_Crossing
http://dbpedia.org/resource/Jubal_Early,,http://dbpedia.org/resource/Second_Battle_of_Fredericksburg
http://dbpedia.org/resource/Colonel_W._S._Dilworth,,http://dbpedia.org/resource/Battle_of_the_Brick_Church
http://dbpedia.org/resource/Nicholas_Bartlett_Pearce,,http://dbpedia.org/resource/Battle_of_Wilson's_Creek
http://dbpedia.org/resource/John_C._Breckinridge,,http://dbpedia.org/resource/Heaton's_Crossroads
http://dbpedia.org/resource/John_C._Breckinridge,,http://dbpedia.org/resource/Battle_of_New_Market
"http://dbpedia.org/resource/Charles_Ellet,_Jr.",,http://dbpedia.org/resource/Battle_of_Memphis
http://dbpedia.org/resource/Braxton_Bragg,,http://dbpedia.org/resource/Battle_of_Missionary_Ridge
http://dbpedia.org/resource/Braxton_Bragg,,http://dbpedia.org/resource/Battle_of_Perryville
http://dbpedia.org/resource/Braxton_Bragg,,http://dbpedia.org/resource/Battle_of_Stones_River
http://dbpedia.org/resource/Braxton_Bragg,,http://dbpedia.org/resource/Battle_of_Pensacola_(1861)
http://dbpedia.org/resource/Cochise,,http://dbpedia.org/resource/Battle_of_Fort_Buchanan
http://dbpedia.org/resource/Joseph_E._Johnston,,http://dbpedia.org/resource/Battle_of_New_Hope_Church
http://dbpedia.org/resource/Joseph_E._Johnston,,http://dbpedia.org/resource/Battle_of_Rocky_Face_Ridge
http://dbpedia.org/resource/Joseph_E._Johnston,,http://dbpedia.org/resource/Battle_of_Resaca
http://dbpedia.org/resource/Joseph_E._Johnston,,http://dbpedia.org/resource/Peninsula_Campaign
http://dbpedia.org/resource/Joseph_E._Johnston,,http://dbpedia.org/resource/Battle_of_Marietta
http://dbpedia.org/resource/Joseph_E._Johnston,,http://dbpedia.org/resource/Siege_of_Yorktown_(1862)
http://dbpedia.org/resource/Simon_Bolivar_Buckner,,http://dbpedia.org/resource/Battle_of_Fort_Donelson
http://dbpedia.org/resource/John_B._Floyd,,http://dbpedia.org/resource/Battle_of_Fort_Donelson
http://dbpedia.org/resource/Joseph_C._Porter,,http://dbpedia.org/resource/Battle_of_Kirksville
http://dbpedia.org/resource/H.K._McKay,,http://dbpedia.org/resource/Battle_of_Altamaha_Bridge
http://dbpedia.org/resource/H._L._Giltner,,http://dbpedia.org/resource/Battle_of_Mount_Sterling
http://dbpedia.org/resource/Greenville_M._Mitchell,,http://dbpedia.org/resource/Action_at_Ashley's_Station
http://dbpedia.org/resource/Henry_C._Flint,,http://dbpedia.org/resource/Skirmish_at_Miskel_Farm
http://dbpedia.org/resource/Henry_H._Pierce,,http://dbpedia.org/resource/Battle_of_Trent's_Reach
http://dbpedia.org/resource/George_W._Morgan,,http://dbpedia.org/resource/Battle_of_the_Cumberland_Gap_(June_1862)
http://dbpedia.org/resource/Sterling_Price,,http://dbpedia.org/resource/Battle_of_Bayou_Fourche
http://dbpedia.org/resource/Sterling_Price,,http://dbpedia.org/resource/Battle_of_Wilson's_Creek
http://dbpedia.org/resource/Sterling_Price,,http://dbpedia.org/resource/Battle_of_Marais_des_Cygnes
http://dbpedia.org/resource/Sterling_Price,,http://dbpedia.org/resource/Battle_of_Hatchie's_Bridge
